ticker,caller,timestamp,Open,high,close,low,supply,market_cap,volume
ETH-USD,backtest_v2,2026-01-23 00:00:00+00:00,2949.36,2954.86,2950.34,2942.71,122373866.2178,361044512457.0241,3216.59049737
ETH-USD,backtest_v2,2026-01-23 01:00:00+00:00,2950.25,2966.8,2965.95,2950.03,122373866.2178,362954768508.6839,2769.38295251
ETH-USD,backtest_v2,2026-01-23 02:00:00+00:00,2965.65,2968.79,2949.27,2949.27,122373866.2178,360913572420.171,3040.11453308
ETH-USD,backtest_v2,2026-01-23 03:00:00+00:00,2949.27,2962.28,2961.22,2948.24,122373866.2178,362375940121.4737,2523.88529106
ETH-USD,backtest_v2,2026-01-23 04:00:00+00:00,2961.22,2981.11,2974.5,2959.53,122373866.2178,364001065064.8461,3387.09670844
ETH-USD,backtest_v2,2026-01-23 05:00:00+00:00,2974.5,2974.82,2964.97,2960.36,122373866.2178,362834842119.79047,2721.10867402
ETH-USD,backtest_v2,2026-01-23 06:00:00+00:00,2964.81,2971.65,2936.07,2933.85,122373866.2178,359298237386.09607,3397.74410103
ETH-USD,backtest_v2,2026-01-23 07:00:00+00:00,2936.23,2947.81,2944.5,2931.32,122373866.2178,360329849078.31213,2591.06081144
ETH-USD,backtest_v2,2026-01-23 08:00:00+00:00,2944.35,2947.22,2923.51,2918.19,122373866.2178,357761221626.4005,3523.70745102
ETH-USD,backtest_v2,2026-01-23 09:00:00+00:00,2923.5,2930.99,2917.05,2910.01,122373866.2178,356970686450.63354,6402.69973832
ETH-USD,backtest_v2,2026-01-23 10:00:00+00:00,2917.11,2930.85,2927.09,2910.76,122373866.2178,358199320067.46027,3491.99531077
ETH-USD,backtest_v2,2026-01-23 11:00:00+00:00,2927.09,2942.49,2936.88,2924.57,122373866.2178,359397360217.7325,1409.83504724
ETH-USD,backtest_v2,2026-01-23 12:00:00+00:00,2936.87,2936.87,2930.86,2925.07,122373866.2178,358660669543.1013,1125.82687541
ETH-USD,backtest_v2,2026-01-23 13:00:00+00:00,2930.86,2940.24,2927.2,2923.21,122373866.2178,358212781192.74414,2727.83617125
ETH-USD,backtest_v2,2026-01-23 14:00:00+00:00,2927.1,2938.59,2912.15,2888.01,122373866.2178,356371054506.1663,9766.81828897
ETH-USD,backtest_v2,2026-01-23 15:00:00+00:00,2912.4,2961.42,2949.1,2895.07,122373866.2178,360892768862.914,8607.04387047
ETH-USD,backtest_v2,2026-01-23 16:00:00+00:00,2949.09,2977.0,2964.73,2934.81,122373866.2178,362805472391.8982,9168.76407771
ETH-USD,backtest_v2,2026-01-23 17:00:00+00:00,2964.58,3015.0,2983.68,2956.23,122373866.2178,365124457156.7255,10719.91517937
ETH-USD,backtest_v2,2026-01-23 18:00:00+00:00,2983.67,3005.1,2985.21,2974.32,122373866.2178,365311689172.03876,6085.54126729
ETH-USD,backtest_v2,2026-01-23 19:00:00+00:00,2985.21,2985.34,2956.13,2943.01,122373866.2178,361753057142.4252,6530.23895558
ETH-USD,backtest_v2,2026-01-23 20:00:00+00:00,2956.13,2960.29,2936.25,2927.01,122373866.2178,359320264682.01526,5239.47692174
ETH-USD,backtest_v2,2026-01-23 21:00:00+00:00,2936.38,2949.77,2940.5,2934.53,122373866.2178,359840353613.4409,2829.99224797
ETH-USD,backtest_v2,2026-01-23 22:00:00+00:00,2940.49,2959.48,2956.2,2939.31,122373866.2178,361761623313.06036,1500.34349248
ETH-USD,backtest_v2,2026-01-23 23:00:00+00:00,2956.21,2956.21,2952.77,2947.2,122373866.2178,361341880951.93335,1209.34927193
ETH-USD,backtest_v2,2026-01-24 00:00:00+00:00,2952.76,2955.4,2947.15,2945.0,122373866.2178,360654139823.7893,1962.56538326
ETH-USD,backtest_v2,2026-01-24 01:00:00+00:00,2947.14,2955.7,2952.3,2946.1,122373866.2178,361284365234.811,1561.11682439
ETH-USD,backtest_v2,2026-01-24 02:00:00+00:00,2952.23,2958.31,2955.55,2950.5,122373866.2178,361682080300.01886,1138.14644291
ETH-USD,backtest_v2,2026-01-24 03:00:00+00:00,2955.54,2966.14,2958.4,2953.0,122373866.2178,362030845818.73956,3291.3380527
ETH-USD,backtest_v2,2026-01-24 04:00:00+00:00,2958.4,2962.9,2959.68,2955.45,122373866.2178,362187484367.4983,876.84090153
ETH-USD,backtest_v2,2026-01-24 05:00:00+00:00,2959.68,2962.37,2957.44,2953.25,122373866.2178,361913366907.1705,940.69143128
ETH-USD,backtest_v2,2026-01-24 06:00:00+00:00,2957.48,2959.7,2957.1,2954.36,122373866.2178,361871759792.6564,836.01521727
ETH-USD,backtest_v2,2026-01-24 07:00:00+00:00,2957.1,2957.53,2952.88,2949.89,122373866.2178,361355342077.2173,1567.15072415
ETH-USD,backtest_v2,2026-01-24 08:00:00+00:00,2952.62,2959.09,2958.69,2950.53,122373866.2178,362066334239.9427,1863.57032427
ETH-USD,backtest_v2,2026-01-24 09:00:00+00:00,2958.69,2960.49,2956.54,2955.41,122373866.2178,361803230427.5744,542.58811713
ETH-USD,backtest_v2,2026-01-24 10:00:00+00:00,2956.54,2958.13,2957.47,2954.32,122373866.2178,361917038123.157,415.12885769
ETH-USD,backtest_v2,2026-01-24 11:00:00+00:00,2957.46,2960.3,2956.6,2955.79,122373866.2178,361810572859.5475,622.94605384
ETH-USD,backtest_v2,2026-01-24 12:00:00+00:00,2956.6,2960.25,2958.48,2954.82,122373866.2178,362040635728.037,745.73300047
ETH-USD,backtest_v2,2026-01-24 13:00:00+00:00,2958.43,2959.87,2948.15,2948.15,122373866.2178,360776513690.0071,899.59403547
ETH-USD,backtest_v2,2026-01-24 14:00:00+00:00,2942.42,2956.0,2955.59,2939.8,122373866.2178,361686975254.66754,1301.54729567
ETH-USD,backtest_v2,2026-01-24 15:00:00+00:00,2955.59,2964.2,2952.73,2951.03,122373866.2178,361336985997.2846,1321.02443509
ETH-USD,backtest_v2,2026-01-24 16:00:00+00:00,2952.72,2957.68,2954.39,2947.19,122373866.2178,361540126615.2061,1387.95017386
ETH-USD,backtest_v2,2026-01-24 17:00:00+00:00,2954.39,2961.68,2959.15,2953.19,122373866.2178,362122626218.4029,1444.0985994
ETH-USD,backtest_v2,2026-01-24 18:00:00+00:00,2959.65,2964.25,2959.08,2957.0,122373866.2178,362114060047.76764,1035.47710349
ETH-USD,backtest_v2,2026-01-24 19:00:00+00:00,2959.09,2959.94,2949.36,2948.11,122373866.2178,360924586068.1306,1475.67981926
ETH-USD,backtest_v2,2026-01-24 20:00:00+00:00,2949.36,2954.6,2951.8,2949.17,122373866.2178,361223178301.7021,1100.85654608
ETH-USD,backtest_v2,2026-01-24 21:00:00+00:00,2951.8,2953.92,2953.92,2944.91,122373866.2178,361482610898.0838,1409.06125496
ETH-USD,backtest_v2,2026-01-24 22:00:00+00:00,2953.92,2960.03,2958.68,2953.92,122373866.2178,362065110501.2805,920.83844857
ETH-USD,backtest_v2,2026-01-24 23:00:00+00:00,2958.8,2959.93,2948.86,2948.15,122373866.2178,360863399135.0217,1282.13388921
ETH-USD,backtest_v2,2026-01-25 00:00:00+00:00,2948.85,2954.77,2954.76,2948.11,122373866.2178,361585404945.7068,1014.87741571
ETH-USD,backtest_v2,2026-01-25 01:00:00+00:00,2954.74,2956.13,2950.61,2945.36,122373866.2178,361077553400.9029,1433.9870094
ETH-USD,backtest_v2,2026-01-25 02:00:00+00:00,2950.65,2953.57,2948.96,2948.49,122373866.2178,360875636521.6435,981.72520337
ETH-USD,backtest_v2,2026-01-25 03:00:00+00:00,2948.96,2949.94,2938.42,2933.01,122373866.2178,359585815971.7079,2142.50709588
ETH-USD,backtest_v2,2026-01-25 04:00:00+00:00,2938.42,2945.13,2941.01,2936.0,122373866.2178,359902764285.21204,1210.13392484
ETH-USD,backtest_v2,2026-01-25 05:00:00+00:00,2941.02,2944.56,2942.88,2937.77,122373866.2178,360131603415.0393,775.71680664
ETH-USD,backtest_v2,2026-01-25 06:00:00+00:00,2942.88,2943.03,2939.77,2929.99,122373866.2178,359751020691.1019,1618.82323838
ETH-USD,backtest_v2,2026-01-25 07:00:00+00:00,2939.77,2939.77,2935.33,2934.22,122373866.2178,359207680725.0949,743.04208655
ETH-USD,backtest_v2,2026-01-25 08:00:00+00:00,2935.32,2940.41,2924.81,2916.41,122373866.2178,357920307652.48364,1565.11865902
ETH-USD,backtest_v2,2026-01-25 09:00:00+00:00,2924.69,2934.8,2931.1,2922.31,122373866.2178,358690039270.9936,854.52112057
ETH-USD,backtest_v2,2026-01-25 10:00:00+00:00,2931.1,2943.66,2940.67,2930.97,122373866.2178,359861157170.69794,903.30779152
ETH-USD,backtest_v2,2026-01-25 11:00:00+00:00,2940.49,2941.96,2932.79,2927.93,122373866.2178,358896851104.9017,1086.85263049
ETH-USD,backtest_v2,2026-01-25 12:00:00+00:00,2932.79,2940.26,2938.21,2927.91,122373866.2178,359560117459.8022,1261.57012612
ETH-USD,backtest_v2,2026-01-25 13:00:00+00:00,2938.25,2940.97,2937.82,2930.98,122373866.2178,359512391651.97723,1165.80561622
ETH-USD,backtest_v2,2026-01-25 14:00:00+00:00,2937.5,2938.77,2928.3,2920.56,122373866.2178,358347392445.5838,2046.91845606
ETH-USD,backtest_v2,2026-01-25 15:00:00+00:00,2928.25,2931.94,2922.86,2917.68,122373866.2178,357681678613.35895,1316.70088607
ETH-USD,backtest_v2,2026-01-25 16:00:00+00:00,2922.86,2923.68,2892.98,2872.29,122373866.2178,354025147490.77106,7501.93219748
ETH-USD,backtest_v2,2026-01-25 17:00:00+00:00,2893.02,2894.69,2880.53,2875.0,122373866.2178,352501592856.3595,4454.31725975
ETH-USD,backtest_v2,2026-01-25 18:00:00+00:00,2880.7,2885.16,2844.62,2825.27,122373866.2178,348107147320.4782,35589.9996844
ETH-USD,backtest_v2,2026-01-25 19:00:00+00:00,2844.75,2854.68,2810.13,2793.41,122373866.2178,343886472674.62634,8763.33432765
ETH-USD,backtest_v2,2026-01-25 20:00:00+00:00,2810.23,2821.44,2807.01,2784.23,122373866.2178,343504666212.0268,6850.44839731
ETH-USD,backtest_v2,2026-01-25 21:00:00+00:00,2807.0,2823.02,2816.1,2799.52,122373866.2178,344617044655.9466,5134.21893686
ETH-USD,backtest_v2,2026-01-25 22:00:00+00:00,2815.97,2816.39,2804.23,2787.17,122373866.2178,343164466863.9413,5011.20798175
ETH-USD,backtest_v2,2026-01-25 23:00:00+00:00,2804.24,2818.5,2814.28,2783.26,122373866.2178,344394324219.43024,7494.2164782
ETH-USD,backtest_v2,2026-01-26 00:00:00+00:00,2814.19,2844.24,2838.72,2809.43,122373866.2178,347385141509.7932,7356.78321035
ETH-USD,backtest_v2,2026-01-26 01:00:00+00:00,2838.81,2895.44,2879.46,2835.27,122373866.2178,352370652819.5064,9104.06323313
ETH-USD,backtest_v2,2026-01-26 02:00:00+00:00,2879.6,2882.01,2862.45,2860.09,122373866.2178,350289073355.1416,4627.31355605
ETH-USD,backtest_v2,2026-01-26 03:00:00+00:00,2862.26,2868.83,2846.92,2837.11,122373866.2178,348388607212.7792,4623.56795463
ETH-USD,backtest_v2,2026-01-26 04:00:00+00:00,2846.96,2871.97,2862.3,2845.98,122373866.2178,350270717275.209,4019.41821701
ETH-USD,backtest_v2,2026-01-26 05:00:00+00:00,2862.46,2869.86,2866.09,2856.18,122373866.2178,350734514228.17444,1833.13239722
ETH-USD,backtest_v2,2026-01-26 06:00:00+00:00,2866.07,2889.75,2888.07,2862.54,122373866.2178,353424291807.64166,3211.60963479
ETH-USD,backtest_v2,2026-01-26 07:00:00+00:00,2888.06,2907.13,2900.0,2882.66,122373866.2178,354884212031.62,5073.23937297
ETH-USD,backtest_v2,2026-01-26 08:00:00+00:00,2900.0,2930.5,2909.08,2893.96,122373866.2178,355995366736.8776,5119.79157269
ETH-USD,backtest_v2,2026-01-26 09:00:00+00:00,2909.09,2910.14,2882.56,2877.9,122373866.2178,352750011804.78156,3969.3373012
ETH-USD,backtest_v2,2026-01-26 10:00:00+00:00,2882.57,2898.47,2893.31,2881.45,122373866.2178,354065530866.6229,1565.47320256
ETH-USD,backtest_v2,2026-01-26 11:00:00+00:00,2893.3,2898.04,2889.5,2885.11,122373866.2178,353599286436.3331,1548.01927831
ETH-USD,backtest_v2,2026-01-26 12:00:00+00:00,2889.5,2911.5,2899.7,2889.5,122373866.2178,354847499871.75464,2424.60673447
ETH-USD,backtest_v2,2026-01-26 13:00:00+00:00,2899.67,2908.62,2906.86,2894.29,122373866.2178,355723696753.87415,2645.11305377
ETH-USD,backtest_v2,2026-01-26 14:00:00+00:00,2906.86,2931.08,2919.9,2872.46,122373866.2178,357319451969.35425,11974.466756
ETH-USD,backtest_v2,2026-01-26 15:00:00+00:00,2919.62,2948.49,2896.21,2884.56,122373866.2178,354420415078.65454,11740.4847325
ETH-USD,backtest_v2,2026-01-26 16:00:00+00:00,2896.17,2914.9,2898.3,2888.94,122373866.2178,354676176459.0498,10514.45595041
ETH-USD,backtest_v2,2026-01-26 17:00:00+00:00,2898.47,2913.0,2906.47,2883.32,122373866.2178,355675970946.04913,7131.45964542
ETH-USD,backtest_v2,2026-01-26 18:00:00+00:00,2906.44,2929.99,2929.02,2904.8,122373866.2178,358435501629.26056,8140.07334689
ETH-USD,backtest_v2,2026-01-26 19:00:00+00:00,2929.1,2933.19,2920.17,2915.53,122373866.2178,357352492913.23303,5866.0442765
ETH-USD,backtest_v2,2026-01-26 20:00:00+00:00,2920.15,2926.21,2898.2,2894.52,122373866.2178,354663939072.428,8143.31929959
ETH-USD,backtest_v2,2026-01-26 21:00:00+00:00,2898.07,2940.0,2925.88,2892.47,122373866.2178,358051247689.3367,5938.92822155
ETH-USD,backtest_v2,2026-01-26 22:00:00+00:00,2925.87,2934.0,2924.18,2916.4,122373866.2178,357843212116.7664,3121.66801986
ETH-USD,backtest_v2,2026-01-26 23:00:00+00:00,2924.18,2942.18,2926.85,2915.17,122373866.2178,358169950339.56793,5336.84686023
ETH-USD,backtest_v2,2026-01-27 00:00:00+00:00,2926.89,2927.9,2917.1,2914.0,122373866.2178,356976805143.9444,3307.47192883
ETH-USD,backtest_v2,2026-01-27 01:00:00+00:00,2917.09,2936.62,2928.99,2908.5,122373866.2178,358431830413.274,6602.98573056
ETH-USD,backtest_v2,2026-01-27 02:00:00+00:00,2929.0,2943.73,2941.42,2928.99,122373866.2178,359952937570.3613,4025.29770856
ETH-USD,backtest_v2,2026-01-27 03:00:00+00:00,2941.41,2945.28,2937.96,2932.68,122373866.2178,359529523993.2477,2829.89227219
ETH-USD,backtest_v2,2026-01-27 04:00:00+00:00,2937.47,2952.99,2937.11,2933.14,122373866.2178,359425506206.9626,3110.43294205
ETH-USD,backtest_v2,2026-01-27 05:00:00+00:00,2937.04,2938.61,2935.9,2929.7,122373866.2178,359277433828.83905,2277.72448061
ETH-USD,backtest_v2,2026-01-27 06:00:00+00:00,2935.9,2939.19,2925.27,2920.68,122373866.2178,357976599630.94385,2402.05882943
ETH-USD,backtest_v2,2026-01-27 07:00:00+00:00,2925.27,2933.87,2925.35,2923.75,122373866.2178,357986389540.2412,1861.20093077
ETH-USD,backtest_v2,2026-01-27 08:00:00+00:00,2925.3,2929.18,2919.18,2916.06,122373866.2178,357231342785.6774,2283.58671156
ETH-USD,backtest_v2,2026-01-27 09:00:00+00:00,2919.17,2919.17,2903.79,2903.26,122373866.2178,355348008984.58545,2061.38215725
ETH-USD,backtest_v2,2026-01-27 10:00:00+00:00,2903.79,2911.24,2899.42,2897.4,122373866.2178,354813235189.2137,1573.01117983
ETH-USD,backtest_v2,2026-01-27 11:00:00+00:00,2899.42,2918.05,2912.9,2895.61,122373866.2178,356462834905.82965,1534.63366255
ETH-USD,backtest_v2,2026-01-27 12:00:00+00:00,2912.87,2923.91,2914.66,2911.5,122373866.2178,356678212910.3729,1922.58087734
ETH-USD,backtest_v2,2026-01-27 13:00:00+00:00,2914.66,2915.67,2908.66,2901.91,122373866.2178,355943969713.06616,1963.78972875
ETH-USD,backtest_v2,2026-01-27 14:00:00+00:00,2908.66,2939.17,2914.22,2902.45,122373866.2178,356624368409.2371,6813.82675144
ETH-USD,backtest_v2,2026-01-27 15:00:00+00:00,2914.31,2938.0,2933.77,2908.61,122373866.2178,359016777493.7951,7125.90600501
ETH-USD,backtest_v2,2026-01-27 16:00:00+00:00,2933.77,2995.29,2987.4,2930.86,122373866.2178,365579687939.0557,9913.57629829
ETH-USD,backtest_v2,2026-01-27 17:00:00+00:00,2987.39,2991.32,2926.47,2913.82,122373866.2178,358123448270.40515,8683.41461698
ETH-USD,backtest_v2,2026-01-27 18:00:00+00:00,2926.54,2985.0,2974.5,2922.3,122373866.2178,364001065064.8461,7791.87709406
ETH-USD,backtest_v2,2026-01-27 19:00:00+00:00,2974.5,2988.25,2976.59,2962.08,122373866.2178,364256826445.24133,6171.39014202
ETH-USD,backtest_v2,2026-01-27 20:00:00+00:00,2976.53,3025.97,3018.48,2974.62,122373866.2178,369383067701.105,13675.76895113
ETH-USD,backtest_v2,2026-01-27 21:00:00+00:00,3018.46,3027.04,3011.7,3002.0,122373866.2178,368553372888.14825,8550.70055363
ETH-USD,backtest_v2,2026-01-27 22:00:00+00:00,3011.69,3018.99,3015.28,2999.24,122373866.2178,368991471329.208,3438.49649282
ETH-USD,backtest_v2,2026-01-27 23:00:00+00:00,3015.28,3031.39,3021.91,3006.1,122373866.2178,369802810062.232,4460.13911203
ETH-USD,backtest_v2,2026-01-28 00:00:00+00:00,3021.9,3025.49,3019.92,3011.21,122373866.2178,369559286068.4586,2547.16870921
ETH-USD,backtest_v2,2026-01-28 01:00:00+00:00,3020.08,3022.52,3013.94,3002.54,122373866.2178,368827490348.47614,2792.13783745
ETH-USD,backtest_v2,2026-01-28 02:00:00+00:00,3013.93,3014.35,3006.29,3001.2,122373866.2178,367891330271.91,2487.84570526
ETH-USD,backtest_v2,2026-01-28 03:00:00+00:00,3006.05,3008.07,3000.78,2992.39,122373866.2178,367217050269.0499,3591.82902996
ETH-USD,backtest_v2,2026-01-28 04:00:00+00:00,3000.79,3002.53,2995.58,2984.65,122373866.2178,366580706164.71735,2865.06640791
ETH-USD,backtest_v2,2026-01-28 05:00:00+00:00,2995.58,3004.8,3000.16,2992.65,122373866.2178,367141178471.9949,2256.60795141
ETH-USD,backtest_v2,2026-01-28 06:00:00+00:00,3000.14,3014.35,3010.19,2999.06,122373866.2178,368368588350.1594,2489.56565338
ETH-USD,backtest_v2,2026-01-28 07:00:00+00:00,3010.2,3011.21,3000.72,2997.69,122373866.2178,367209707837.0768,2043.75224085
ETH-USD,backtest_v2,2026-01-28 08:00:00+00:00,3000.72,3002.54,2986.31,2984.1,122373866.2178,365446300424.87836,3472.93110541
ETH-USD,backtest_v2,2026-01-28 09:00:00+00:00,2986.21,3013.47,3013.41,2982.0,122373866.2178,368762632199.3807,4750.6578627
ETH-USD,backtest_v2,2026-01-28 10:00:00+00:00,3013.47,3035.29,3021.64,3008.53,122373866.2178,369769769118.3532,6121.5605158
ETH-USD,backtest_v2,2026-01-28 11:00:00+00:00,3021.63,3041.41,3035.74,3011.25,122373866.2178,371495240632.0242,3964.63941752
ETH-USD,backtest_v2,2026-01-28 12:00:00+00:00,3035.73,3036.36,3027.02,3019.78,122373866.2178,370428140518.605,3485.77631397
ETH-USD,backtest_v2,2026-01-28 13:00:00+00:00,3027.18,3041.67,3030.65,3025.33,122373866.2178,370872357652.9756,6523.62272674
ETH-USD,backtest_v2,2026-01-28 14:00:00+00:00,3030.64,3030.91,3008.65,3002.89,122373866.2178,368180132596.184,6150.409311
ETH-USD,backtest_v2,2026-01-28 15:00:00+00:00,3008.64,3016.98,3003.89,2979.21,122373866.2178,367597632992.98724,5815.88831313
ETH-USD,backtest_v2,2026-01-28 16:00:00+00:00,3003.9,3014.71,2995.63,2991.79,122373866.2178,366586824858.02826,4863.77348317
ETH-USD,backtest_v2,2026-01-28 17:00:00+00:00,2995.63,3028.13,3010.98,2985.16,122373866.2178,368465263704.47144,5859.38859149
ETH-USD,backtest_v2,2026-01-28 18:00:00+00:00,3010.98,3021.28,3011.29,2995.94,122373866.2178,368503199602.99896,5263.04978743
ETH-USD,backtest_v2,2026-01-28 19:00:00+00:00,3011.29,3020.71,3013.04,2992.46,122373866.2178,368717353868.8801,10736.42019215
ETH-USD,backtest_v2,2026-01-28 20:00:00+00:00,3012.58,3034.78,3007.58,3004.14,122373866.2178,368049192559.33093,6878.32584872
ETH-USD,backtest_v2,2026-01-28 21:00:00+00:00,3007.54,3018.99,3017.16,2991.83,122373866.2178,369221534197.69745,6381.49359958
ETH-USD,backtest_v2,2026-01-28 22:00:00+00:00,3017.33,3022.6,3014.05,3003.77,122373866.2178,368840951473.76013,3239.10977849
ETH-USD,backtest_v2,2026-01-28 23:00:00+00:00,3014.05,3018.35,3006.17,3003.22,122373866.2178,367876645407.96387,3590.14206924
ETH-USD,backtest_v2,2026-01-29 00:00:00+00:00,3006.17,3009.5,3005.08,2992.01,122373866.2178,367743257893.78644,4775.30027005
ETH-USD,backtest_v2,2026-01-29 01:00:00+00:00,3005.13,3007.34,2988.49,2981.37,122373866.2178,365713075453.2331,3479.74634356
ETH-USD,backtest_v2,2026-01-29 02:00:00+00:00,2988.48,2995.01,2954.86,2940.01,122373866.2178,361597642332.32855,5278.68824189
ETH-USD,backtest_v2,2026-01-29 03:00:00+00:00,2954.89,2967.85,2948.07,2941.76,122373866.2178,360766723780.70966,7733.17820193
ETH-USD,backtest_v2,2026-01-29 04:00:00+00:00,2948.07,2956.05,2954.7,2932.91,122373866.2178,361578062513.73364,6900.31479042
ETH-USD,backtest_v2,2026-01-29 05:00:00+00:00,2954.7,2960.72,2946.61,2943.42,122373866.2178,360588057936.0317,2464.34129725
ETH-USD,backtest_v2,2026-01-29 06:00:00+00:00,2946.78,2955.97,2951.49,2945.42,122373866.2178,361185242403.1745,1853.33418185
ETH-USD,backtest_v2,2026-01-29 07:00:00+00:00,2951.58,2960.26,2957.13,2950.75,122373866.2178,361875431008.64294,2305.42646299
ETH-USD,backtest_v2,2026-01-29 08:00:00+00:00,2957.1,2964.79,2947.87,2938.9,122373866.2178,360742249007.46606,3769.20573171
ETH-USD,backtest_v2,2026-01-29 09:00:00+00:00,2947.87,2950.59,2937.92,2937.67,122373866.2178,359524629038.599,2166.13554769
ETH-USD,backtest_v2,2026-01-29 10:00:00+00:00,2937.92,2944.57,2939.77,2936.35,122373866.2178,359751020691.1019,1902.21120921
ETH-USD,backtest_v2,2026-01-29 11:00:00+00:00,2939.79,2940.37,2924.66,2918.76,122373866.2178,357901951572.55096,3985.14592487
ETH-USD,backtest_v2,2026-01-29 12:00:00+00:00,2924.55,2933.85,2931.83,2920.05,122373866.2178,358779372193.3326,2103.78289123
ETH-USD,backtest_v2,2026-01-29 13:00:00+00:00,2931.82,2934.9,2931.28,2926.5,122373866.2178,358712066566.91284,2087.46477976
ETH-USD,backtest_v2,2026-01-29 14:00:00+00:00,2931.58,2932.29,2871.15,2870.11,122373866.2178,351353725991.2365,10048.2791794
ETH-USD,backtest_v2,2026-01-29 15:00:00+00:00,2871.26,2872.66,2819.0,2791.8,122373866.2178,344971928867.9782,29037.60812323
ETH-USD,backtest_v2,2026-01-29 16:00:00+00:00,2819.19,2832.58,2830.39,2796.85,122373866.2178,346365767204.199,18105.65305535
ETH-USD,backtest_v2,2026-01-29 17:00:00+00:00,2830.4,2856.39,2820.3,2814.46,122373866.2178,345131014894.0614,11499.10822719
ETH-USD,backtest_v2,2026-01-29 18:00:00+00:00,2820.05,2830.14,2759.04,2750.36,122373866.2178,337634391849.5589,24137.71329992
ETH-USD,backtest_v2,2026-01-29 19:00:00+00:00,2759.09,2806.26,2792.28,2752.33,122373866.2178,341702099162.6386,12068.83929506
ETH-USD,backtest_v2,2026-01-29 20:00:00+00:00,2792.28,2807.47,2801.08,2783.71,122373866.2178,342778989185.3552,8392.9134236
ETH-USD,backtest_v2,2026-01-29 21:00:00+00:00,2801.39,2820.38,2814.97,2800.08,122373866.2178,344478762187.1205,5340.73165122
ETH-USD,backtest_v2,2026-01-29 22:00:00+00:00,2815.06,2820.7,2815.49,2806.33,122373866.2178,344542396597.5537,2953.9061209
ETH-USD,backtest_v2,2026-01-29 23:00:00+00:00,2815.56,2823.16,2817.79,2808.51,122373866.2178,344823856489.8547,4751.12697106
ETH-USD,backtest_v2,2026-01-30 00:00:00+00:00,2817.78,2824.54,2800.13,2797.68,122373866.2178,342662734012.44836,3014.40510663
ETH-USD,backtest_v2,2026-01-30 01:00:00+00:00,2800.43,2808.71,2743.01,2681.63,122373866.2178,335672738774.08765,14815.87181126
ETH-USD,backtest_v2,2026-01-30 02:00:00+00:00,2743.2,2746.53,2732.55,2695.16,122373866.2178,334392708133.4494,11100.01840692
ETH-USD,backtest_v2,2026-01-30 03:00:00+00:00,2732.55,2743.82,2736.9,2729.77,122373866.2178,334925034451.4968,5087.44210063
ETH-USD,backtest_v2,2026-01-30 04:00:00+00:00,2736.85,2770.38,2748.89,2734.01,122373866.2178,336392297107.44824,4405.27754309
ETH-USD,backtest_v2,2026-01-30 05:00:00+00:00,2748.89,2756.66,2742.52,2742.39,122373866.2178,335612775579.64087,4069.79546575
ETH-USD,backtest_v2,2026-01-30 06:00:00+00:00,2742.68,2744.28,2714.05,2692.97,122373866.2178,332128791608.4201,6430.54726893
ETH-USD,backtest_v2,2026-01-30 07:00:00+00:00,2714.04,2746.1,2735.39,2713.42,122373866.2178,334740249913.50793,4482.1751128
ETH-USD,backtest_v2,2026-01-30 08:00:00+00:00,2735.59,2743.59,2732.8,2717.86,122373866.2178,334423301600.0039,2323.77796507
ETH-USD,backtest_v2,2026-01-30 09:00:00+00:00,2732.78,2739.43,2717.53,2705.5,122373866.2178,332554652662.8581,4100.75266578
ETH-USD,backtest_v2,2026-01-30 10:00:00+00:00,2717.52,2732.42,2731.4,2706.97,122373866.2178,334251978187.29895,2829.87059597
ETH-USD,backtest_v2,2026-01-30 11:00:00+00:00,2731.86,2764.16,2755.43,2729.58,122373866.2178,337192622192.51263,3128.82802552
ETH-USD,backtest_v2,2026-01-30 12:00:00+00:00,2755.14,2761.94,2735.89,2733.3,122373866.2178,334801436846.6168,2849.80729242
ETH-USD,backtest_v2,2026-01-30 13:00:00+00:00,2735.84,2745.84,2725.3,2714.13,122373866.2178,333505497603.37036,6030.08219757
ETH-USD,backtest_v2,2026-01-30 14:00:00+00:00,2725.3,2760.3,2732.66,2720.26,122373866.2178,334406169258.73334,11427.9086559
ETH-USD,backtest_v2,2026-01-30 15:00:00+00:00,2732.67,2748.31,2725.5,2690.0,122373866.2178,333529972376.6139,23215.21379892
ETH-USD,backtest_v2,2026-01-30 16:00:00+00:00,2725.35,2740.0,2722.44,2701.81,122373866.2178,333155508345.9874,11012.82824738
ETH-USD,backtest_v2,2026-01-30 17:00:00+00:00,2722.44,2737.03,2708.11,2701.21,122373866.2178,331401890843.08636,10052.98058153
ETH-USD,backtest_v2,2026-01-30 18:00:00+00:00,2708.1,2745.76,2735.49,2632.39,122373866.2178,334752487300.1297,23076.43520585
ETH-USD,backtest_v2,2026-01-30 19:00:00+00:00,2735.73,2760.02,2738.26,2730.84,122373866.2178,335091462909.5531,15670.42601863
ETH-USD,backtest_v2,2026-01-30 20:00:00+00:00,2738.4,2739.1,2676.19,2660.0,122373866.2178,327495717033.4142,19962.96219387
ETH-USD,backtest_v2,2026-01-30 21:00:00+00:00,2676.14,2710.81,2700.68,2672.89,122373866.2178,330492653017.0881,11477.46671118
ETH-USD,backtest_v2,2026-01-30 22:00:00+00:00,2700.4,2705.7,2705.7,2688.49,122373866.2178,331106969825.50146,2215.53385155
