ticker,caller,low,high,Open,close,volume,timestamp,supply,eth_daily_tx,market_cap,btc_open,btc_high,btc_low,btc_close,btc_volume
ETH-USD,main,2921.21,2956.2,2939.31,2943.48,5708.47450678,2026-01-22 16:00:00+00:00,122373866.2178,2372922.0,360205027734.76996,88903.97,89187.11,88570.0,88956.0,736.65774125
ETH-USD,main,2932.01,2961.42,2943.45,2958.74,9667.16932004,2026-01-22 17:00:00+00:00,122373866.2178,2372922.0,362072452933.25354,88955.99,89529.8,88922.06,89457.67,469.32879251
ETH-USD,main,2934.21,2969.58,2958.69,2936.31,16174.19080357,2026-01-22 18:00:00+00:00,122373866.2178,2372922.0,359327607113.98834,89457.67,89711.0,89205.86,89245.98,354.42285285
ETH-USD,main,2925.01,2960.83,2936.3,2951.3,6561.10717587,2026-01-22 19:00:00+00:00,122373866.2178,2372922.0,361161991368.5932,89245.98,89850.0,89010.0,89676.01,395.44275713
ETH-USD,main,2927.3,2955.19,2951.3,2935.63,6138.35014975,2026-01-22 20:00:00+00:00,122373866.2178,2372922.0,359244392884.96027,89677.58,89868.0,89291.29,89312.0,297.37952446
ETH-USD,main,2929.87,2948.23,2935.27,2942.45,4514.57932787,2026-01-22 21:00:00+00:00,122373866.2178,2372922.0,360078982652.5656,89309.97,89569.42,89114.11,89166.92,278.76171455
ETH-USD,main,2939.84,2955.96,2942.64,2948.74,2629.02738658,2026-01-22 22:00:00+00:00,122373866.2178,2372922.0,360848714271.07556,89166.92,89475.61,89044.04,89261.75,179.67060057
ETH-USD,main,2936.4,2952.89,2948.65,2949.36,2583.42614213,2026-01-22 23:00:00+00:00,122373866.2178,2372922.0,360924586068.1306,89257.17,89496.45,89080.0,89463.5,160.45323312
ETH-USD,main,2942.71,2954.86,2949.36,2950.34,3216.59049737,2026-01-23 00:00:00+00:00,122373866.2178,2531327.0,361044512457.0241,89463.51,89550.69,89345.67,89430.66,119.84107523
ETH-USD,main,2950.03,2966.8,2950.25,2965.95,2769.38295251,2026-01-23 01:00:00+00:00,122373866.2178,2531327.0,362954768508.6839,89430.01,89850.74,89430.01,89842.46,136.94489668
ETH-USD,main,2949.27,2968.79,2965.65,2949.27,3040.11453308,2026-01-23 02:00:00+00:00,122373866.2178,2531327.0,360913572420.171,89842.46,89887.98,89541.22,89550.58,138.70974586
ETH-USD,main,2948.24,2962.28,2949.27,2961.22,2523.88529106,2026-01-23 03:00:00+00:00,122373866.2178,2531327.0,362375940121.4737,89550.57,89845.73,89535.9,89831.13,137.37504597
ETH-USD,main,2959.53,2981.11,2961.22,2974.5,3387.09670844,2026-01-23 04:00:00+00:00,122373866.2178,2531327.0,364001065064.8461,89831.13,89972.9,89766.13,89859.8,200.33158279
ETH-USD,main,2960.36,2974.82,2974.5,2964.97,2721.10867402,2026-01-23 05:00:00+00:00,122373866.2178,2531327.0,362834842119.79047,89859.8,89865.7,89368.2,89492.41,266.87802264
ETH-USD,main,2933.85,2971.65,2964.81,2936.07,3397.74410103,2026-01-23 06:00:00+00:00,122373866.2178,2531327.0,359298237386.09607,89492.41,89679.99,89272.39,89386.65,155.11729568
ETH-USD,main,2931.32,2947.81,2936.23,2944.5,2591.06081144,2026-01-23 07:00:00+00:00,122373866.2178,2531327.0,360329849078.31213,89386.65,89564.29,89327.56,89415.47,126.99252392
ETH-USD,main,2918.19,2947.22,2944.35,2923.51,3523.70745102,2026-01-23 08:00:00+00:00,122373866.2178,2531327.0,357761221626.4005,89415.47,89506.75,89010.91,89095.93,170.54670412
ETH-USD,main,2910.01,2930.99,2923.5,2917.05,6402.69973832,2026-01-23 09:00:00+00:00,122373866.2178,2531327.0,356970686450.63354,89095.93,89269.45,88776.47,88856.0,141.63541902
ETH-USD,main,2910.76,2930.85,2917.11,2927.09,3491.99531077,2026-01-23 10:00:00+00:00,122373866.2178,2531327.0,358199320067.46027,88856.0,89057.2,88737.98,88930.31,123.79320915
ETH-USD,main,2924.57,2942.49,2927.09,2936.88,1409.83504724,2026-01-23 11:00:00+00:00,122373866.2178,2531327.0,359397360217.7325,88930.32,89236.62,88880.5,89094.89,75.03879528
ETH-USD,main,2925.07,2936.87,2936.87,2930.86,1125.82687541,2026-01-23 12:00:00+00:00,122373866.2178,2531327.0,358660669543.1013,89094.88,89260.08,88971.91,89135.61,87.21694404
ETH-USD,main,2923.21,2940.24,2930.86,2927.2,2727.83617125,2026-01-23 13:00:00+00:00,122373866.2178,2531327.0,358212781192.74414,89135.61,89334.99,89105.09,89236.89,221.88925035
ETH-USD,main,2888.01,2938.59,2927.1,2912.15,9766.81828897,2026-01-23 14:00:00+00:00,122373866.2178,2531327.0,356371054506.1663,89236.89,89620.01,88531.36,88894.18,566.85514159
ETH-USD,main,2895.07,2961.42,2912.4,2949.1,8607.04387047,2026-01-23 15:00:00+00:00,122373866.2178,2531327.0,360892768862.914,88894.19,89767.99,88440.65,89641.84,565.45511322
ETH-USD,main,2934.81,2977.0,2949.09,2964.73,9168.76407771,2026-01-23 16:00:00+00:00,122373866.2178,2531327.0,362805472391.8982,89641.85,90400.0,89346.05,90020.38,812.56920679
ETH-USD,main,2956.23,3015.0,2964.58,2983.68,10719.91517937,2026-01-23 17:00:00+00:00,122373866.2178,2531327.0,365124457156.7255,90017.98,91147.01,89871.89,90502.09,891.27522781
ETH-USD,main,2974.32,3005.1,2983.67,2985.21,6085.54126729,2026-01-23 18:00:00+00:00,122373866.2178,2531327.0,365311689172.03876,90502.09,90948.06,90359.91,90412.0,721.40521931
ETH-USD,main,2943.01,2985.34,2985.21,2956.13,6530.23895558,2026-01-23 19:00:00+00:00,122373866.2178,2531327.0,361753057142.4252,90412.0,90435.63,89491.95,89874.0,618.8583305
ETH-USD,main,2927.01,2960.29,2956.13,2936.25,5239.47692174,2026-01-23 20:00:00+00:00,122373866.2178,2531327.0,359320264682.01526,89872.95,90052.21,89089.6,89395.04,636.94784328
ETH-USD,main,2934.53,2949.77,2936.38,2940.5,2829.99224797,2026-01-23 21:00:00+00:00,122373866.2178,2531327.0,359840353613.4409,89395.93,89591.39,89206.38,89234.22,204.1115572
ETH-USD,main,2939.31,2959.48,2940.49,2956.2,1500.34349248,2026-01-23 22:00:00+00:00,122373866.2178,2531327.0,361761623313.06036,89234.22,89646.08,89223.25,89515.84,160.13999547
ETH-USD,main,2947.2,2956.21,2956.21,2952.77,1209.34927193,2026-01-23 23:00:00+00:00,122373866.2178,2531327.0,361341880951.93335,89515.84,89522.67,89355.3,89474.93,101.29484628
ETH-USD,main,2945.0,2955.4,2952.76,2947.15,1962.56538326,2026-01-24 00:00:00+00:00,122373866.2178,2268230.0,360654139823.7893,89474.94,89520.3,89289.74,89327.55,95.77715874
ETH-USD,main,2946.1,2955.7,2947.14,2952.3,1561.11682439,2026-01-24 01:00:00+00:00,122373866.2178,2268230.0,361284365234.811,89327.54,89467.99,89322.86,89425.39,67.01666466
ETH-USD,main,2950.5,2958.31,2952.23,2955.55,1138.14644291,2026-01-24 02:00:00+00:00,122373866.2178,2268230.0,361682080300.01886,89425.4,89583.99,89425.4,89565.21,65.45743718
ETH-USD,main,2953.0,2966.14,2955.54,2958.4,3291.3380527,2026-01-24 03:00:00+00:00,122373866.2178,2268230.0,362030845818.73956,89565.21,89832.72,89537.24,89637.43,119.99588308
ETH-USD,main,2955.45,2962.9,2958.4,2959.68,876.84090153,2026-01-24 04:00:00+00:00,122373866.2178,2268230.0,362187484367.4983,89637.42,89718.98,89578.75,89714.22,68.38042668
ETH-USD,main,2953.25,2962.37,2959.68,2957.44,940.69143128,2026-01-24 05:00:00+00:00,122373866.2178,2268230.0,361913366907.1705,89714.22,89732.38,89600.83,89657.61,56.54332672
ETH-USD,main,2954.36,2959.7,2957.48,2957.1,836.01521727,2026-01-24 06:00:00+00:00,122373866.2178,2268230.0,361871759792.6564,89657.61,89668.37,89510.41,89515.31,72.61175811
ETH-USD,main,2949.89,2957.53,2957.1,2952.88,1567.15072415,2026-01-24 07:00:00+00:00,122373866.2178,2268230.0,361355342077.2173,89515.3,89546.56,89426.21,89477.08,55.23542329
ETH-USD,main,2950.53,2959.09,2952.62,2958.69,1863.57032427,2026-01-24 08:00:00+00:00,122373866.2178,2268230.0,362066334239.9427,89474.47,89549.79,89437.35,89525.29,85.47188297
ETH-USD,main,2955.41,2960.49,2958.69,2956.54,542.58811713,2026-01-24 09:00:00+00:00,122373866.2178,2268230.0,361803230427.5744,89525.29,89525.3,89438.97,89457.72,48.79809116
ETH-USD,main,2954.32,2958.13,2956.54,2957.47,415.12885769,2026-01-24 10:00:00+00:00,122373866.2178,2268230.0,361917038123.157,89457.72,89508.0,89435.0,89479.89,43.56066913
ETH-USD,main,2955.79,2960.3,2957.46,2956.6,622.94605384,2026-01-24 11:00:00+00:00,122373866.2178,2268230.0,361810572859.5475,89479.89,89528.0,89450.0,89450.01,38.53091555
ETH-USD,main,2954.82,2960.25,2956.6,2958.48,745.73300047,2026-01-24 12:00:00+00:00,122373866.2178,2268230.0,362040635728.037,89450.0,89450.01,89339.05,89390.21,55.17727309
ETH-USD,main,2948.15,2959.87,2958.43,2948.15,899.59403547,2026-01-24 13:00:00+00:00,122373866.2178,2268230.0,360776513690.0071,89390.21,89401.05,89254.0,89254.26,50.73700195
ETH-USD,main,2939.8,2956.0,2942.42,2955.59,1301.54729567,2026-01-24 14:00:00+00:00,122373866.2178,2268230.0,361686975254.66754,89100.0,89378.03,89042.0,89315.33,116.36635684
ETH-USD,main,2951.03,2964.2,2955.59,2952.73,1321.02443509,2026-01-24 15:00:00+00:00,122373866.2178,2268230.0,361336985997.2846,89315.33,89363.39,89117.09,89131.9,87.56542388
ETH-USD,main,2947.19,2957.68,2952.72,2954.39,1387.95017386,2026-01-24 16:00:00+00:00,122373866.2178,2268230.0,361540126615.2061,89131.9,89225.02,89007.01,89142.01,127.12617488
ETH-USD,main,2953.19,2961.68,2954.39,2959.15,1444.0985994,2026-01-24 17:00:00+00:00,122373866.2178,2268230.0,362122626218.4029,89142.01,89278.87,89103.87,89252.2,92.27770223
ETH-USD,main,2957.0,2964.25,2959.65,2959.08,1035.47710349,2026-01-24 18:00:00+00:00,122373866.2178,2268230.0,362114060047.76764,89252.22,89320.8,89225.02,89243.67,119.35430806
ETH-USD,main,2948.11,2959.94,2959.09,2949.36,1475.67981926,2026-01-24 19:00:00+00:00,122373866.2178,2268230.0,360924586068.1306,89243.67,89255.97,89126.89,89183.91,57.24630317
ETH-USD,main,2949.17,2954.6,2949.36,2951.8,1100.85654608,2026-01-24 20:00:00+00:00,122373866.2178,2268230.0,361223178301.7021,89183.91,89261.32,89183.91,89235.0,47.27269095
ETH-USD,main,2944.91,2953.92,2951.8,2953.92,1409.06125496,2026-01-24 21:00:00+00:00,122373866.2178,2268230.0,361482610898.0838,89234.95,89251.97,89120.46,89251.97,71.4908163
ETH-USD,main,2953.92,2960.03,2953.92,2958.68,920.83844857,2026-01-24 22:00:00+00:00,122373866.2178,2268230.0,362065110501.2805,89251.96,89358.02,89150.49,89298.33,57.12898106
ETH-USD,main,2948.15,2959.93,2958.8,2948.86,1282.13388921,2026-01-24 23:00:00+00:00,122373866.2178,2268230.0,360863399135.0217,89298.33,89347.42,89065.4,89082.17,102.69842621
ETH-USD,main,2948.11,2954.77,2948.85,2954.76,1014.87741571,2026-01-25 00:00:00+00:00,122373866.2178,2181909.0,361585404945.7068,89082.16,89174.8,89030.01,89173.37,71.14347299
ETH-USD,main,2945.36,2956.13,2954.74,2950.61,1433.9870094,2026-01-25 01:00:00+00:00,122373866.2178,2181909.0,361077553400.9029,89172.71,89177.95,88941.99,89031.95,95.30116283
ETH-USD,main,2948.49,2953.57,2950.65,2948.96,981.72520337,2026-01-25 02:00:00+00:00,122373866.2178,2181909.0,360875636521.6435,89031.96,89114.0,88980.83,88995.16,61.1994606
ETH-USD,main,2933.01,2949.94,2948.96,2938.42,2142.50709588,2026-01-25 03:00:00+00:00,122373866.2178,2181909.0,359585815971.7079,88995.16,89038.39,88691.92,88819.61,105.94993784
ETH-USD,main,2936.0,2945.13,2938.42,2941.01,1210.13392484,2026-01-25 04:00:00+00:00,122373866.2178,2181909.0,359902764285.21204,88819.61,88958.03,88792.0,88875.46,63.33901044
ETH-USD,main,2937.77,2944.56,2941.02,2942.88,775.71680664,2026-01-25 05:00:00+00:00,122373866.2178,2181909.0,360131603415.0393,88875.25,88914.0,88721.82,88848.0,46.88744293
ETH-USD,main,2929.99,2943.03,2942.88,2939.77,1618.82323838,2026-01-25 06:00:00+00:00,122373866.2178,2181909.0,359751020691.1019,88847.99,88848.0,88500.01,88700.01,163.14744784
ETH-USD,main,2934.22,2939.77,2939.77,2935.33,743.04208655,2026-01-25 07:00:00+00:00,122373866.2178,2181909.0,359207680725.0949,88700.01,88700.01,88488.0,88521.35,56.80904857
ETH-USD,main,2916.41,2940.41,2935.32,2924.81,1565.11865902,2026-01-25 08:00:00+00:00,122373866.2178,2181909.0,357920307652.48364,88521.35,88621.26,88000.0,88153.23,136.73071463
ETH-USD,main,2922.31,2934.8,2924.69,2931.1,854.52112057,2026-01-25 09:00:00+00:00,122373866.2178,2181909.0,358690039270.9936,88153.23,88359.55,88097.98,88266.18,63.42046646
ETH-USD,main,2930.97,2943.66,2931.1,2940.67,903.30779152,2026-01-25 10:00:00+00:00,122373866.2178,2181909.0,359861157170.69794,88266.17,88540.94,88266.17,88518.1,73.56999814
ETH-USD,main,2927.93,2941.96,2940.49,2932.79,1086.85263049,2026-01-25 11:00:00+00:00,122373866.2178,2181909.0,358896851104.9017,88518.1,88577.99,88390.89,88430.0,44.82055322
ETH-USD,main,2927.91,2940.26,2932.79,2938.21,1261.57012612,2026-01-25 12:00:00+00:00,122373866.2178,2181909.0,359560117459.8022,88430.0,88666.45,88304.09,88659.35,88.16055419
ETH-USD,main,2930.98,2940.97,2938.25,2937.82,1165.80561622,2026-01-25 13:00:00+00:00,122373866.2178,2181909.0,359512391651.97723,88659.35,88847.56,88521.81,88796.01,141.35624356
ETH-USD,main,2920.56,2938.77,2937.5,2928.3,2046.91845606,2026-01-25 14:00:00+00:00,122373866.2178,2181909.0,358347392445.5838,88796.01,88819.6,88493.41,88570.55,116.47263054
ETH-USD,main,2917.68,2931.94,2928.25,2922.86,1316.70088607,2026-01-25 15:00:00+00:00,122373866.2178,2181909.0,357681678613.35895,88570.55,88634.0,88248.63,88323.61,146.90284073
ETH-USD,main,2872.29,2923.68,2922.86,2892.98,7501.93219748,2026-01-25 16:00:00+00:00,122373866.2178,2181909.0,354025147490.77106,88323.6,88328.79,87437.0,87963.99,491.41542888
ETH-USD,main,2875.0,2894.69,2893.02,2880.53,4454.31725975,2026-01-25 17:00:00+00:00,122373866.2178,2181909.0,352501592856.3595,87963.98,87993.56,87641.1,87766.09,301.10246222
ETH-USD,main,2825.27,2885.16,2880.7,2844.62,35589.9996844,2026-01-25 18:00:00+00:00,122373866.2178,2181909.0,348107147320.4782,87766.09,87868.28,86701.0,87292.53,529.99497239
ETH-USD,main,2793.41,2854.68,2844.75,2810.13,8763.33432765,2026-01-25 19:00:00+00:00,122373866.2178,2181909.0,343886472674.62634,87292.53,87384.32,86100.0,86391.94,663.08936789
ETH-USD,main,2784.23,2821.44,2810.23,2807.01,6850.44839731,2026-01-25 20:00:00+00:00,122373866.2178,2181909.0,343504666212.0268,86391.94,86623.43,86130.0,86566.12,546.35611702
ETH-USD,main,2799.52,2823.02,2807.0,2816.1,5134.21893686,2026-01-25 21:00:00+00:00,122373866.2178,2181909.0,344617044655.9466,86564.02,86921.57,86308.0,86480.3,334.85296311
ETH-USD,main,2787.17,2816.39,2815.97,2804.23,5011.20798175,2026-01-25 22:00:00+00:00,122373866.2178,2181909.0,343164466863.9413,86480.3,86594.27,86133.37,86433.63,501.05130305
ETH-USD,main,2783.26,2818.5,2804.24,2814.28,7494.2164782,2026-01-25 23:00:00+00:00,122373866.2178,2181909.0,344394324219.43024,86433.62,86707.79,86000.13,86561.94,585.50768858
ETH-USD,main,2809.43,2844.24,2814.19,2838.72,7356.78321035,2026-01-26 00:00:00+00:00,122373866.2178,2362952.0,347385141509.7932,86561.94,87071.0,86411.7,86742.92,462.50790549
ETH-USD,main,2835.27,2895.44,2838.81,2879.46,9104.06323313,2026-01-26 01:00:00+00:00,122373866.2178,2362952.0,352370652819.5064,86742.93,87717.05,86708.62,87576.38,447.84363733
ETH-USD,main,2860.09,2882.01,2879.6,2862.45,4627.31355605,2026-01-26 02:00:00+00:00,122373866.2178,2362952.0,350289073355.1416,87580.52,87863.84,87323.94,87433.14,238.91140974
ETH-USD,main,2837.11,2868.83,2862.26,2846.92,4623.56795463,2026-01-26 03:00:00+00:00,122373866.2178,2362952.0,348388607212.7792,87433.18,87573.68,86947.86,87147.24,249.35812834
ETH-USD,main,2845.98,2871.97,2846.96,2862.3,4019.41821701,2026-01-26 04:00:00+00:00,122373866.2178,2362952.0,350270717275.209,87147.24,87832.83,87111.78,87621.95,240.18464244
ETH-USD,main,2856.18,2869.86,2862.46,2866.09,1833.13239722,2026-01-26 05:00:00+00:00,122373866.2178,2362952.0,350734514228.17444,87621.95,87836.34,87552.08,87692.46,119.59040017
ETH-USD,main,2862.54,2889.75,2866.07,2888.07,3211.60963479,2026-01-26 06:00:00+00:00,122373866.2178,2362952.0,353424291807.64166,87692.45,87922.15,87624.08,87836.34,167.64278357
ETH-USD,main,2882.66,2907.13,2888.06,2900.0,5073.23937297,2026-01-26 07:00:00+00:00,122373866.2178,2362952.0,354884212031.62,87836.34,87986.04,87608.0,87906.01,168.08589249
ETH-USD,main,2893.96,2930.5,2900.0,2909.08,5119.79157269,2026-01-26 08:00:00+00:00,122373866.2178,2362952.0,355995366736.8776,87906.0,88289.32,87737.77,87884.23,176.29441336
ETH-USD,main,2877.9,2910.14,2909.09,2882.56,3969.3373012,2026-01-26 09:00:00+00:00,122373866.2178,2362952.0,352750011804.78156,87884.23,87910.0,87492.24,87563.99,158.52000794
ETH-USD,main,2881.45,2898.47,2882.57,2893.31,1565.47320256,2026-01-26 10:00:00+00:00,122373866.2178,2362952.0,354065530866.6229,87563.99,87863.06,87557.54,87800.0,98.16068091
ETH-USD,main,2885.11,2898.04,2893.3,2889.5,1548.01927831,2026-01-26 11:00:00+00:00,122373866.2178,2362952.0,353599286436.3331,87800.0,87900.9,87670.4,87754.38,82.3936316
ETH-USD,main,2889.5,2911.5,2889.5,2899.7,2424.60673447,2026-01-26 12:00:00+00:00,122373866.2178,2362952.0,354847499871.75464,87754.38,87880.0,87633.21,87689.72,146.94299038
ETH-USD,main,2894.29,2908.62,2899.67,2906.86,2645.11305377,2026-01-26 13:00:00+00:00,122373866.2178,2362952.0,355723696753.87415,87689.37,87983.03,87594.97,87859.28,217.62964151
ETH-USD,main,2872.46,2931.08,2906.86,2919.9,11974.466756,2026-01-26 14:00:00+00:00,122373866.2178,2362952.0,357319451969.35425,87859.28,88420.0,87335.01,88104.28,1029.60033062
ETH-USD,main,2884.56,2948.49,2919.62,2896.21,11740.4847325,2026-01-26 15:00:00+00:00,122373866.2178,2362952.0,354420415078.65454,88104.27,88787.97,87223.0,87558.14,1053.91827851
ETH-USD,main,2888.94,2914.9,2896.17,2898.3,10514.45595041,2026-01-26 16:00:00+00:00,122373866.2178,2362952.0,354676176459.0498,87558.22,87874.11,87092.0,87521.97,565.42971189
ETH-USD,main,2883.32,2913.0,2898.47,2906.47,7131.45964542,2026-01-26 17:00:00+00:00,122373866.2178,2362952.0,355675970946.04913,87521.97,87698.4,86922.04,87598.0,404.06546058
ETH-USD,main,2904.8,2929.99,2906.44,2929.02,8140.07334689,2026-01-26 18:00:00+00:00,122373866.2178,2362952.0,358435501629.26056,87599.82,88334.86,87539.9,88323.87,429.9129737
ETH-USD,main,2915.53,2933.19,2929.1,2920.17,5866.0442765,2026-01-26 19:00:00+00:00,122373866.2178,2362952.0,357352492913.23303,88323.87,88465.0,87845.84,87915.99,392.5336388
ETH-USD,main,2894.52,2926.21,2920.15,2898.2,8143.31929959,2026-01-26 20:00:00+00:00,122373866.2178,2362952.0,354663939072.428,87914.02,88044.12,87425.93,87528.0,414.16348193
ETH-USD,main,2892.47,2940.0,2898.07,2925.88,5938.92822155,2026-01-26 21:00:00+00:00,122373866.2178,2362952.0,358051247689.3367,87526.01,88189.19,87468.0,87974.0,512.12366114
ETH-USD,main,2916.4,2934.0,2925.87,2924.18,3121.66801986,2026-01-26 22:00:00+00:00,122373866.2178,2362952.0,357843212116.7664,87969.98,88186.96,87900.01,88046.62,182.96554372
ETH-USD,main,2915.17,2942.18,2924.18,2926.85,5336.84686023,2026-01-26 23:00:00+00:00,122373866.2178,2362952.0,358169950339.56793,88046.62,88565.49,87923.7,88250.01,261.12144433
ETH-USD,main,2914.0,2927.9,2926.89,2917.1,3307.47192883,2026-01-27 00:00:00+00:00,122373866.2178,2558259.0,356976805143.9444,88250.0,88358.92,88100.9,88261.69,206.59285672
ETH-USD,main,2908.5,2936.62,2917.09,2928.99,6602.98573056,2026-01-27 01:00:00+00:00,122373866.2178,2558259.0,358431830413.274,88261.68,88604.0,88100.0,88467.09,242.28237655
ETH-USD,main,2928.99,2943.73,2929.0,2941.42,4025.29770856,2026-01-27 02:00:00+00:00,122373866.2178,2558259.0,359952937570.3613,88467.1,88763.24,88448.44,88715.42,170.44460523
ETH-USD,main,2932.68,2945.28,2941.41,2937.96,2829.89227219,2026-01-27 03:00:00+00:00,122373866.2178,2558259.0,359529523993.2477,88715.42,88789.51,88465.7,88672.02,127.14709033
ETH-USD,main,2933.14,2952.99,2937.47,2937.11,3110.43294205,2026-01-27 04:00:00+00:00,122373866.2178,2558259.0,359425506206.9626,88672.01,88888.0,88414.49,88476.0,172.06665594
ETH-USD,main,2929.7,2938.61,2937.04,2935.9,2277.72448061,2026-01-27 05:00:00+00:00,122373866.2178,2558259.0,359277433828.83905,88476.0,88485.3,88286.0,88354.08,117.97806175
ETH-USD,main,2920.68,2939.19,2935.9,2925.27,2402.05882943,2026-01-27 06:00:00+00:00,122373866.2178,2558259.0,357976599630.94385,88349.68,88418.6,88169.09,88216.78,136.26096611
ETH-USD,main,2923.75,2933.87,2925.27,2925.35,1861.20093077,2026-01-27 07:00:00+00:00,122373866.2178,2558259.0,357986389540.2412,88216.78,88455.02,88200.0,88212.0,101.27261123
ETH-USD,main,2916.06,2929.18,2925.3,2919.18,2283.58671156,2026-01-27 08:00:00+00:00,122373866.2178,2558259.0,357231342785.6774,88212.0,88289.2,88002.0,88048.22,111.46447412
ETH-USD,main,2903.26,2919.17,2919.17,2903.79,2061.38215725,2026-01-27 09:00:00+00:00,122373866.2178,2558259.0,355348008984.58545,88048.22,88048.22,87737.1,87763.62,120.77528679
ETH-USD,main,2897.4,2911.24,2903.79,2899.42,1573.01117983,2026-01-27 10:00:00+00:00,122373866.2178,2558259.0,354813235189.2137,87763.62,87938.16,87623.99,87666.0,100.51218598
ETH-USD,main,2895.61,2918.05,2899.42,2912.9,1534.63366255,2026-01-27 11:00:00+00:00,122373866.2178,2558259.0,356462834905.82965,87666.31,87974.0,87615.0,87861.93,94.04253342
ETH-USD,main,2911.5,2923.91,2912.87,2914.66,1922.58087734,2026-01-27 12:00:00+00:00,122373866.2178,2558259.0,356678212910.3729,87860.61,88040.68,87813.92,87867.94,119.08075692
ETH-USD,main,2901.91,2915.67,2914.66,2908.66,1963.78972875,2026-01-27 13:00:00+00:00,122373866.2178,2558259.0,355943969713.06616,87867.94,87950.0,87667.76,87856.63,114.63911566
ETH-USD,main,2902.45,2939.17,2908.66,2914.22,6813.82675144,2026-01-27 14:00:00+00:00,122373866.2178,2558259.0,356624368409.2371,87856.63,88339.99,87509.37,87613.99,485.41981049
ETH-USD,main,2908.61,2938.0,2914.31,2933.77,7125.90600501,2026-01-27 15:00:00+00:00,122373866.2178,2558259.0,359016777493.7951,87613.99,88070.0,87431.47,87916.43,592.00979908
ETH-USD,main,2930.86,2995.29,2933.77,2987.4,9913.57629829,2026-01-27 16:00:00+00:00,122373866.2178,2558259.0,365579687939.0557,87916.42,88723.57,87873.75,88526.23,553.50148118
ETH-USD,main,2913.82,2991.32,2987.39,2926.47,8683.41461698,2026-01-27 17:00:00+00:00,122373866.2178,2558259.0,358123448270.40515,88526.22,88595.7,87180.01,87429.67,698.36141261
ETH-USD,main,2922.3,2985.0,2926.54,2974.5,7791.87709406,2026-01-27 18:00:00+00:00,122373866.2178,2558259.0,364001065064.8461,87429.68,88387.73,87328.01,88160.59,542.72086435
ETH-USD,main,2962.08,2988.25,2974.5,2976.59,6171.39014202,2026-01-27 19:00:00+00:00,122373866.2178,2558259.0,364256826445.24133,88160.6,88438.64,87923.28,88286.33,277.3612997
ETH-USD,main,2974.62,3025.97,2976.53,3018.48,13675.76895113,2026-01-27 20:00:00+00:00,122373866.2178,2558259.0,369383067701.105,88286.34,89391.39,88238.5,89297.98,650.00341239
ETH-USD,main,3002.0,3027.04,3018.46,3011.7,8550.70055363,2026-01-27 21:00:00+00:00,122373866.2178,2558259.0,368553372888.14825,89295.74,89447.21,88879.72,88959.92,344.58345394
ETH-USD,main,2999.24,3018.99,3011.69,3015.28,3438.49649282,2026-01-27 22:00:00+00:00,122373866.2178,2558259.0,368991471329.208,88959.19,89324.89,88904.0,89130.02,201.9535539
ETH-USD,main,3006.1,3031.39,3015.28,3021.91,4460.13911203,2026-01-27 23:00:00+00:00,122373866.2178,2558259.0,369802810062.232,89130.02,89418.0,89025.74,89116.96,194.62250424
ETH-USD,main,3011.21,3025.49,3021.9,3019.92,2547.16870921,2026-01-28 00:00:00+00:00,122373866.2178,2726585.0,369559286068.4586,89116.96,89354.7,89030.41,89354.47,118.15531913
ETH-USD,main,3002.54,3022.52,3020.08,3013.94,2792.13783745,2026-01-28 01:00:00+00:00,122373866.2178,2726585.0,368827490348.47614,89354.47,89384.41,89072.49,89277.17,161.35822243
ETH-USD,main,3001.2,3014.35,3013.93,3006.29,2487.84570526,2026-01-28 02:00:00+00:00,122373866.2178,2726585.0,367891330271.91,89277.17,89324.45,88970.0,89150.58,106.39477777
ETH-USD,main,2992.39,3008.07,3006.05,3000.78,3591.82902996,2026-01-28 03:00:00+00:00,122373866.2178,2726585.0,367217050269.0499,89150.58,89182.0,88855.51,88991.98,132.42068342
ETH-USD,main,2984.65,3002.53,3000.79,2995.58,2865.06640791,2026-01-28 04:00:00+00:00,122373866.2178,2726585.0,366580706164.71735,88991.98,89040.81,88706.32,88866.67,152.99876175
ETH-USD,main,2992.65,3004.8,2995.58,3000.16,2256.60795141,2026-01-28 05:00:00+00:00,122373866.2178,2726585.0,367141178471.9949,88860.01,88978.68,88730.12,88963.2,158.67486898
ETH-USD,main,2999.06,3014.35,3000.14,3010.19,2489.56565338,2026-01-28 06:00:00+00:00,122373866.2178,2726585.0,368368588350.1594,88963.2,89289.34,88963.2,89199.13,136.50489196
ETH-USD,main,2997.69,3011.21,3010.2,3000.72,2043.75224085,2026-01-28 07:00:00+00:00,122373866.2178,2726585.0,367209707837.0768,89199.13,89245.2,88985.4,89009.79,123.96442404
ETH-USD,main,2984.1,3002.54,3000.72,2986.31,3472.93110541,2026-01-28 08:00:00+00:00,122373866.2178,2726585.0,365446300424.87836,89009.78,89134.25,88760.7,88799.96,173.48866294
ETH-USD,main,2982.0,3013.47,2986.21,3013.41,4750.6578627,2026-01-28 09:00:00+00:00,122373866.2178,2726585.0,368762632199.3807,88799.97,89434.99,88733.54,89432.38,227.37252647
ETH-USD,main,3008.53,3035.29,3013.47,3021.64,6121.5605158,2026-01-28 10:00:00+00:00,122373866.2178,2726585.0,369769769118.3532,89432.38,89589.34,89211.75,89287.92,223.72061848
